number,value,params_dino_pipeline.clustering.clusterer.method,params_dino_pipeline.clustering.clusterer.n_neighbors,params_dino_pipeline.clustering.feature_processing.normalizer.method,params_dino_pipeline.clustering.feature_processing.reducer.method,params_dino_pipeline.clustering.feature_processing.reducer.n_components,params_dino_pipeline.clustering.feature_processing.run_normalization,params_dino_pipeline.clustering.feature_processing.run_reduction,params_dino_pipeline.clustering.k_selection.method,params_extractors.clip.layer_name,params_extractors.clip.model_name,params_extractors.dino_v2.layer_name,params_extractors.dino_v2.model_name,params_extractors.resnet.layer_name,params_extractors.resnet.model_name,params_fusion_pipeline.clustering.k_selection.k_source,params_heuristic_settings.filter_params.filter_min_area_perc,params_heuristic_settings.filter_params.nms_iou_threshold,params_heuristic_settings.filter_params.use_nms,params_heuristic_settings.generator_params.min_mask_region_area,params_heuristic_settings.generator_params.points_per_side,params_heuristic_settings.generator_params.pred_iou_thresh,params_heuristic_settings.generator_params.stability_score_thresh,params_heuristic_settings.k_heuristic_formulas.max_k,params_heuristic_settings.k_heuristic_formulas.semantic_base,params_heuristic_settings.k_heuristic_formulas.semantic_scale_factor,params_heuristic_settings.k_heuristic_formulas.structural_multiplier,params_heuristic_settings.sam_model,params_labeler.aggregation_method,params_labeler.aggregation_top_k_perc,params_labeler.top_n_labels,params_resnet_pipeline.clustering.clusterer.method,params_resnet_pipeline.clustering.clusterer.n_neighbors,params_resnet_pipeline.clustering.feature_processing.normalizer.method,params_resnet_pipeline.clustering.feature_processing.reducer.method,params_resnet_pipeline.clustering.feature_processing.reducer.n_components,params_resnet_pipeline.clustering.feature_processing.run_normalization,params_resnet_pipeline.clustering.feature_processing.run_reduction,params_resnet_pipeline.clustering.k_selection.method,params_resnet_pipeline.image_preprocessing.blur_kernel_size,params_resnet_pipeline.image_preprocessing.clahe_clip_limit,params_resnet_pipeline.image_preprocessing.sobel_kernel_size,params_resnet_pipeline.image_preprocessing.use_clahe,params_resnet_pipeline.image_preprocessing.use_gaussian_blur,params_resnet_pipeline.image_preprocessing.use_grayscale,params_resnet_pipeline.image_preprocessing.use_sobel_edges,params_run_dino_pipeline,params_run_fusion_pipeline,params_run_resnet_pipeline,params_validator_settings.final_threshold,params_validator_settings.semantic_threshold,params_validator_settings.structural_threshold,params_validator_settings.weights.clip_confidence,params_validator_settings.weights.dino_iou,params_validator_settings.weights.resnet_iou,state,user_attrs_error,user_attrs_max_clip_confidence,user_attrs_num_correct_segments
284,0.0,graph,12,z-score,svd,34,True,False,heuristic,transformer.resblocks.11,ViT-B/32,blocks.11,dinov2_vitb14,layer3,resnet50,semantic,0.007836714201727693,0.6887845834256182,True,50,32,0.8360650011825947,0.9618105897803614,25,4,1.0773219808686594,2.7557890058091528,facebook/sam2-hiera-large,mean,0.453712600721082,5,graph,15,z-score,umap,64,True,True,silhouette,,4.6876201695003425,5,False,False,True,False,True,False,False,0.5574332168645093,0.7367937510229401,0.6338576138332306,0.15624259854520334,0.5411927701573974,0.8276612614476292,COMPLETE,,0.0,0
285,0.0,graph,16,l2,pca,21,True,True,silhouette,transformer.resblocks.10,ViT-B/32,blocks.4,dinov2_vitb14,layer1,resnet50,structural,0.002486712579083514,0.6459534744084997,False,100,16,0.9713814113088086,0.9189212535187639,28,3,0.7852373767763615,2.2336536962514946,facebook/sam2-hiera-large,mean,0.11850292686844831,3,graph,40,root-norm,pca,58,False,False,heuristic,3.0,3.0535435731983576,3,True,True,False,True,True,True,True,0.7522349292034585,0.4216848109332998,0.6460776081950029,0.4261100149468425,0.4211245655871575,0.7347025690385476,COMPLETE,,0.0,0
286,0.0,kmeans,28,z-score,svd,55,False,True,heuristic,transformer.resblocks.11,ViT-B/32,blocks.11,dinov2_vitb14,layer2,resnet50,semantic,0.001876907346441564,0.7208230568706258,False,200,32,0.9005518243753101,0.9417537500154298,26,3,0.589991096821995,2.85954314108214,facebook/sam2-hiera-large,mean,0.33886387092312786,5,kmeans,37,l2,svd,33,True,True,silhouette,5.0,1.9557105797504297,5,False,True,True,False,False,True,False,0.7040528554096338,0.5831333964841352,0.5979118627035217,0.5735125322170975,0.6808407774071434,0.4017651084716626,COMPLETE,,0.0,0
287,0.0,graph,21,l2,umap,53,True,False,heuristic,transformer.resblocks.11,ViT-B/32,blocks.7,dinov2_vitb14,conv1,resnet50,structural,0.009315497939714621,0.6217854837599622,True,50,8,0.8433847917515125,0.9492858211098377,24,2,0.8647141729979615,1.7790795745493206,facebook/sam2-hiera-large,top_k_mean,0.19600962282972267,3,graph,39,z-score,umap,44,False,False,heuristic,3.0,1.6816278175011479,3,True,True,False,True,True,False,True,0.5662063568482397,0.6586791784441134,0.49921810154148655,0.18908399150833868,0.887590594420597,0.8990448916457843,COMPLETE,,0.0,0
288,0.0,graph,18,root-norm,svd,37,False,True,silhouette,transformer.resblocks.10,ViT-B/32,blocks.11,dinov2_vitb14,layer3,resnet50,semantic,0.007374738166715408,0.7799589636914473,False,100,16,0.8598804619635585,0.9218053071121652,29,3,0.6429734355290352,2.1360319824505227,facebook/sam2-hiera-large,median,0.4701151979123493,5,kmeans,33,z-score,pca,53,True,True,silhouette,7.0,3.3051847532301912,5,False,True,False,False,False,True,False,0.7361356936350557,0.5712678117066531,0.6849833654177444,0.38547016461688655,0.7340324487769896,0.6431061579558491,COMPLETE,,0.0,0
289,0.0,graph,26,z-score,pca,26,True,False,heuristic,transformer.resblocks.11,ViT-B/32,blocks.4,dinov2_vitb14,layer4,resnet50,semantic,0.00455444071150078,0.7511972789084517,True,200,32,0.9232499342028473,0.9550909762556173,23,4,0.9253690769720847,1.6263996809349746,facebook/sam2-hiera-large,mean,0.20851256371651994,3,graph,19,z-score,umap,16,False,True,heuristic,,1.8712040053302534,3,True,False,True,False,True,False,True,0.6958049506062984,0.618182340714623,0.652795275905915,0.3238236336668749,0.44545750164816966,0.6757947865410326,COMPLETE,,0.0,0
290,0.0,graph,34,z-score,svd,38,True,True,silhouette,transformer.resblocks.9,ViT-B/32,blocks.11,dinov2_vitb14,layer1,resnet50,structural,0.005894382144349204,0.8412763507581829,False,50,8,0.8283556727725108,0.9261871824213767,17,3,1.1367092875918208,2.7809867070598657,facebook/sam2-hiera-large,mean,0.2642246588597629,3,kmeans,18,z-score,umap,22,False,False,silhouette,3.0,1.1160466859750748,5,True,True,False,True,True,True,False,0.6402574231341273,0.7215348650095457,0.4520348490411792,0.8923588987538926,0.627269752966728,0.01939951665699292,COMPLETE,,0.0,0
291,0.0,kmeans,11,l2,pca,63,False,True,heuristic,transformer.resblocks.10,ViT-B/32,blocks.4,dinov2_vitb14,layer3,resnet50,semantic,0.006452046130299038,0.793733865205816,True,100,16,0.822203122463798,0.9788549738139457,19,4,1.016365606326939,2.705926843126594,facebook/sam2-hiera-large,mean,0.13067084154598488,5,graph,34,root-norm,svd,62,True,True,heuristic,5.0,3.1481518895408893,5,False,True,True,False,False,True,True,0.520911951272587,0.5613619087437096,0.6202373673465174,0.2559470997277076,0.3072742558152688,0.9550593614327363,COMPLETE,,0.0,0
276,0.0,graph,39,z-score,svd,57,False,True,heuristic,transformer.resblocks.11,ViT-B/32,blocks.11,dinov2_vitb14,layer3,resnet50,semantic,0.0053728203199356435,0.7078700750902494,False,100,16,0.961109317417375,0.9277412827924201,28,4,1.1869614891904452,2.331473858927764,facebook/sam2-hiera-large,top_k_mean,0.15632684869757585,5,graph,12,z-score,pca,61,False,True,heuristic,,1.5196296243328649,3,True,False,False,False,False,True,True,0.6584357204422856,0.6432733120886812,0.6930233067560315,0.17397992980626403,0.709573269012746,0.5744583947851989,COMPLETE,,0.0,0
277,0.0,graph,15,root-norm,pca,45,True,False,heuristic,transformer.resblocks.9,ViT-B/32,blocks.7,dinov2_vitb14,layer1,resnet50,semantic,0.0020872223189009782,0.8068836709436112,True,50,8,0.9152963431564288,0.9366548432135376,20,3,0.706429560104507,2.1868796636327374,facebook/sam2-hiera-large,median,0.13643068542200165,3,kmeans,35,z-score,umap,37,True,False,silhouette,3.0,2.1236358225473735,5,False,True,True,True,True,False,False,0.7437408810952028,0.6835488870411748,0.49160028693172725,0.5074052829843352,0.0725458239447436,0.1892003458844684,COMPLETE,,0.0,0
278,0.0,kmeans,27,l2,svd,52,False,True,silhouette,transformer.resblocks.11,ViT-B/32,blocks.11,dinov2_vitb14,layer2,resnet50,structural,0.0029567202273795222,0.8304751492349194,False,200,32,0.9103156333445481,0.9633774602355312,26,4,0.8319922149977702,2.0760614315126436,facebook/sam2-hiera-large,mean,0.1664305380980812,3,graph,27,z-score,umap,29,False,True,heuristic,3.0,3.4091387315517196,3,True,True,False,False,False,True,True,0.5898009720665012,0.7014737082939605,0.4189827981192017,0.607823980811626,0.9545945292655998,0.7002624369780402,COMPLETE,,0.0,0
279,0.0,graph,33,z-score,pca,23,True,True,heuristic,transformer.resblocks.10,ViT-B/32,blocks.4,dinov2_vitb14,layer3,resnet50,semantic,0.0070244396830703125,0.7370105524059987,True,100,16,0.8487853920677663,0.969710638416335,23,3,0.6703634839746396,2.486129610492324,facebook/sam2-hiera-large,mean,0.3868237672414623,5,kmeans,30,z-score,pca,20,True,False,silhouette,5.0,1.2779824346261126,5,False,True,True,True,True,True,False,0.604980369756011,0.649336619144093,0.48476594113529187,0.21258289910955339,0.5959347954706171,0.973127733438767,COMPLETE,,0.0,0
280,0.0,graph,36,z-score,svd,56,True,False,silhouette,transformer.resblocks.11,ViT-B/32,blocks.11,dinov2_vitb14,conv1,resnet50,structural,0.0027030131717983227,0.7002806647753536,False,200,8,0.9311049641797536,0.9456082920849228,27,2,0.8111819254838474,1.5487644109751475,facebook/sam2-hiera-large,mean,0.2485903848918187,3,graph,33,root-norm,svd,54,False,True,heuristic,,4.828296499790916,3,True,False,False,False,True,False,True,0.7248343694052124,0.7133426128611126,0.5643894101866689,0.11411704142903285,0.7474419166926352,0.8046748931169259,COMPLETE,,0.0,0
281,0.0,graph,19,l2,umap,36,False,True,heuristic,transformer.resblocks.11,ViT-B/32,blocks.7,dinov2_vitb14,layer4,resnet50,semantic,0.00999227705643442,0.7644488927731754,False,50,32,0.8529598324762229,0.9127711398417998,22,3,1.1192080838645972,2.030065338651702,facebook/sam2-hiera-large,top_k_mean,0.35395877165923306,5,kmeans,25,l2,umap,43,False,True,silhouette,7.0,3.9156363227645006,5,True,True,False,False,False,True,False,0.7154704919382546,0.6723221063814077,0.7038495689801604,0.28913896741777717,0.773903494856442,0.9360881827713414,COMPLETE,,0.0,0
282,0.0,kmeans,40,z-score,svd,19,True,False,heuristic,transformer.resblocks.10,ViT-B/32,blocks.4,dinov2_vitb14,layer1,resnet50,structural,0.009589233893917167,0.7895201157889637,True,100,16,0.8643678833686617,0.9658014053500443,30,4,1.0415473747403359,2.58572278612364,facebook/sam2-hiera-large,mean,0.3675906015536557,3,graph,26,z-score,pca,17,True,False,heuristic,3.0,1.8215913621134712,5,False,True,True,True,True,False,True,0.5042253415923053,0.5049575609677354,0.6107284762410604,0.47551192197246694,0.8577423848297463,0.9157817369604639,COMPLETE,,0.0,0
283,0.0,graph,38,root-norm,pca,46,False,True,silhouette,transformer.resblocks.9,ViT-B/32,blocks.11,dinov2_vitb14,layer3,resnet50,semantic,0.003512620426416,0.6798956133810853,False,200,8,0.8831534644483022,0.9107663697111655,29,3,0.5698891315972904,1.8447376345291158,facebook/sam2-hiera-large,median,0.10742373185150443,3,kmeans,36,z-score,umap,56,False,True,silhouette,5.0,3.6670627578558554,3,True,True,False,False,False,True,False,0.6746468724081194,0.5377655188229751,0.5909974095252564,0.552733290781115,0.8135536451591124,0.8678540514551869,COMPLETE,,0.0,0
268,0.0,graph,34,z-score,svd,16,True,True,silhouette,transformer.resblocks.11,ViT-B/32,blocks.11,dinov2_vitb14,layer3,resnet50,structural,0.0036866984008866403,0.6100453832386926,False,50,8,0.9663155411226356,0.9064556015232885,25,3,0.526081429300622,2.825660241151676,facebook/sam2-hiera-large,mean,0.2278034584452994,3,kmeans,38,z-score,umap,60,True,True,silhouette,5.0,4.935784855611153,5,False,True,False,False,True,True,False,0.6266491886367462,0.49273396512937656,0.4289868025010203,0.19100735646082165,0.9983723289153461,0.07491142143820041,COMPLETE,,0.0,0
269,0.0,kmeans,17,l2,svd,37,False,True,heuristic,transformer.resblocks.10,ViT-B/32,blocks.4,dinov2_vitb14,layer1,resnet50,semantic,0.003232646791421262,0.7559080153387626,False,100,32,0.9558462449308226,0.9475624639457106,21,2,1.05184047300103,1.7350081249961946,facebook/sam2-hiera-large,mean,0.2738754286122534,5,graph,39,root-norm,svd,32,False,False,heuristic,3.0,2.66271023325469,3,True,True,True,True,False,True,True,0.699376032474362,0.4597956038672125,0.6261289062334364,0.6742888779558269,0.8484561736723774,0.429358483779584,COMPLETE,,0.0,0
270,0.0,graph,18,z-score,pca,32,True,False,heuristic,transformer.resblocks.11,ViT-B/32,blocks.11,dinov2_vitb14,layer3,resnet50,structural,0.002329795643457147,0.742505190194669,True,200,16,0.8040889226220745,0.9429687091488529,23,4,1.146434406412923,2.8951724589411763,facebook/sam2-hiera-large,top_k_mean,0.40432660325423353,3,kmeans,29,l2,pca,52,True,True,silhouette,3.0,1.1915813598771687,5,False,True,False,False,True,False,False,0.773093720949067,0.6645594502535094,0.6687414574808044,0.9343058454244522,0.799731287426145,0.998778399572202,COMPLETE,,0.0,0
271,0.0,graph,25,root-norm,umap,44,False,True,silhouette,transformer.resblocks.11,ViT-B/32,blocks.7,dinov2_vitb14,layer2,resnet50,semantic,0.004988785063530232,0.6335774331990783,False,50,8,0.8333850492060161,0.9170588462002772,24,3,0.8980590761736191,2.732145648349752,facebook/sam2-hiera-large,mean,0.24044753746784464,5,graph,37,z-score,umap,30,False,False,heuristic,,2.922189617798922,3,True,False,False,True,False,True,True,0.7100788467741673,0.6263868668396061,0.6606974695820195,0.2427222539275376,0.9266192216578152,0.6276592073301908,COMPLETE,,0.0,0
272,0.0,graph,37,l2,svd,39,True,False,heuristic,transformer.resblocks.9,ViT-B/32,blocks.11,dinov2_vitb14,conv1,resnet50,semantic,0.004709535257442234,0.7162799842357161,True,200,32,0.8893345933591023,0.9515107253232152,15,4,1.0047716063336647,2.5580042196534154,facebook/sam2-hiera-large,median,0.14490097969437776,3,kmeans,14,z-score,umap,46,False,True,silhouette,5.0,2.2688690243507823,5,True,True,True,False,True,False,False,0.6466852677229472,0.7498275426124962,0.7320899619429657,0.08498483017677083,0.15993052334305505,0.49153136841407497,COMPLETE,,0.0,0
273,0.0,kmeans,36,z-score,pca,54,False,True,silhouette,transformer.resblocks.10,ViT-B/32,blocks.4,dinov2_vitb14,layer1,resnet50,structural,0.0016159942104210577,0.6666473552300506,False,100,16,0.878412937315206,0.9600906634919848,17,3,0.7375500299965768,2.5189597962844776,facebook/sam2-hiera-large,mean,0.28707879856952934,3,graph,40,z-score,pca,63,True,True,heuristic,7.0,2.0291208024809877,5,False,True,False,False,False,True,True,0.7846868961536742,0.7061613612430415,0.5697471471562082,0.3536971991137139,0.485856323398268,0.32914246735156943,COMPLETE,,0.0,0
274,0.0,graph,30,z-score,svd,48,True,True,heuristic,transformer.resblocks.11,ViT-B/32,blocks.11,dinov2_vitb14,layer4,resnet50,semantic,0.009830681917624746,0.849626839214263,True,50,8,0.8719208386063018,0.9252762768930276,19,2,0.8525269447250269,2.6315758818488058,facebook/sam2-hiera-large,mean,0.12547841801301696,5,kmeans,10,root-norm,umap,41,False,False,silhouette,3.0,2.5149589417352725,3,True,True,True,True,True,True,False,0.7617390246629113,0.7325569300118413,0.468200126189932,0.031702766264345816,0.6569579481394474,0.24461670039771738,COMPLETE,,0.0,0
275,0.0,graph,35,l2,umap,50,True,False,silhouette,transformer.resblocks.10,ViT-B/32,blocks.4,dinov2_vitb14,layer3,resnet50,structural,0.007265440944386284,0.8205438064788865,False,200,32,0.9799642107444376,0.9534280899548938,26,3,0.9642730182563473,2.423212349180233,facebook/sam2-hiera-large,mean,0.43884710824633605,3,graph,31,l2,svd,23,True,True,silhouette,5.0,3.5008930506978904,5,False,True,False,False,True,False,False,0.5421303936111272,0.4500116046321825,0.7421136327099643,0.13426656764145448,0.5206924307788723,0.6122687803360842,COMPLETE,,0.0,0
260,0.0,graph,32,z-score,svd,18,True,False,heuristic,transformer.resblocks.10,ViT-B/32,blocks.7,dinov2_vitb14,layer3,resnet50,semantic,0.009134052078340341,0.6269628745902313,True,100,16,0.8150046230206783,0.9565283469884229,24,4,0.9802929794372548,2.6842684511466204,facebook/sam2-hiera-large,top_k_mean,0.430747701889474,3,graph,40,z-score,pca,55,False,False,heuristic,5.0,2.010241898155399,3,True,True,True,True,True,False,True,0.5157552874598846,0.6545930377029338,0.4013467310729635,0.8619541635704228,0.6391486569625338,0.03299143112211384,COMPLETE,,0.0,0
261,0.0,kmeans,17,root-norm,pca,40,False,True,silhouette,transformer.resblocks.9,ViT-B/32,blocks.4,dinov2_vitb14,layer1,resnet50,structural,0.00851406602734902,0.6736316943394349,False,200,32,0.9413134664292615,0.9673364883321028,29,3,0.9201440983156417,1.658358840381079,facebook/sam2-hiera-large,median,0.41696043782163694,3,kmeans,39,z-score,umap,62,False,True,silhouette,3.0,1.4098447043798286,5,True,True,False,False,False,True,False,0.6340793256017329,0.7259423741505974,0.47642343251030184,0.21878683285661965,0.3439807347582098,0.5184702256122586,COMPLETE,,0.0,0
262,0.0,graph,31,z-score,svd,47,True,True,heuristic,transformer.resblocks.11,ViT-B/32,blocks.11,dinov2_vitb14,layer3,resnet50,semantic,0.007599111877026033,0.7286033630332941,True,50,8,0.9492482861714875,0.9377062321404362,18,3,0.5003482044166581,2.9457533758401673,facebook/sam2-hiera-large,mean,0.17357789102281668,5,graph,33,z-score,umap,21,True,True,heuristic,3.0,3.230891400174362,5,False,True,True,False,True,True,True,0.5961667020232719,0.5647650552711901,0.7143965443015632,0.4102700609654735,0.5717646805405167,0.9618897047177138,COMPLETE,,0.0,0
263,0.0,graph,20,l2,pca,24,True,False,silhouette,transformer.resblocks.10,ViT-B/32,blocks.4,dinov2_vitb14,layer1,resnet50,structural,0.004308498149764253,0.7764310782958059,False,100,16,0.8961268538626858,0.9723830659786615,16,2,1.1004684534305793,2.5997106115062873,facebook/sam2-hiera-large,mean,0.30190317972688424,3,kmeans,28,root-norm,pca,57,False,False,silhouette,,2.991813779224278,3,True,False,False,True,True,False,False,0.7916589807241501,0.5938631008675394,0.5392511859869715,0.32561899161835506,0.6946912082315282,0.3840980442307922,COMPLETE,,0.0,0
264,0.0,graph,29,z-score,svd,60,False,True,heuristic,transformer.resblocks.11,ViT-B/32,blocks.11,dinov2_vitb14,layer2,resnet50,semantic,0.006246574673443161,0.6933358677164683,False,200,32,0.8261032818851508,0.919622044012975,17,4,0.5497971134285337,1.876877521205093,facebook/sam2-hiera-large,mean,0.21225111095071075,5,graph,34,z-score,svd,38,True,True,heuristic,5.0,2.811661571159931,5,False,True,False,False,False,True,True,0.5714939528544578,0.611513279532774,0.7219832704521265,0.2689785895875731,0.8268668787090906,0.9322865200303355,COMPLETE,,0.0,0
265,0.0,kmeans,38,l2,umap,22,True,False,heuristic,transformer.resblocks.11,ViT-B/32,blocks.7,dinov2_vitb14,conv1,resnet50,structural,0.006544144384866133,0.8380662682195723,True,50,8,0.8567312843196313,0.9398108122052484,30,3,1.1750057146789565,2.999770115157055,facebook/sam2-hiera-large,top_k_mean,0.15264825244696986,3,kmeans,21,l2,umap,34,False,True,silhouette,3.0,4.096762997252803,3,True,True,True,False,True,False,False,0.6895633012001594,0.5294176090645544,0.6415433141861111,0.5682787902442824,0.6180362405204256,0.6538044327586142,COMPLETE,,0.0,0
266,0.0,graph,14,root-norm,svd,52,False,True,silhouette,transformer.resblocks.9,ViT-B/32,blocks.11,dinov2_vitb14,layer3,resnet50,semantic,0.006032194763341286,0.6406637505785018,False,100,32,0.9769386325886469,0.931739378527363,22,4,0.7539874489671554,1.9125236401281847,facebook/sam2-hiera-large,median,0.4990417496213036,3,graph,18,z-score,umap,59,True,False,silhouette,7.0,2.4087988780158183,5,False,True,False,True,False,True,False,0.7574767941743921,0.41379298064020126,0.530955620175998,0.15061338911427896,0.7615719406226399,0.8501689789999003,COMPLETE,,0.0,0
316,0.0,graph,33,l2,svd,50,True,False,heuristic,transformer.resblocks.10,ViT-B/32,blocks.4,dinov2_vitb14,layer2,resnet50,semantic,0.008234438441352347,0.655672748017493,True,100,16,0.8778401263033195,0.953347022564081,19,2,1.0062726801035866,2.211281842067898,facebook/sam2-hiera-large,mean,0.16785525971188706,3,graph,39,z-score,pca,61,False,True,heuristic,5.0,1.4570585361771067,3,True,True,True,False,True,False,True,0.7859010981279071,0.6998585960787113,0.6127582392208416,0.26746996934990575,0.7351446456404951,0.058740345193600906,COMPLETE,,0.0,0
317,0.0,kmeans,37,z-score,pca,29,False,True,silhouette,transformer.resblocks.11,ViT-B/32,blocks.11,dinov2_vitb14,conv1,resnet50,structural,0.0017949327227145036,0.7375083392298145,False,200,32,0.8600111333219381,0.9221318060457449,20,3,0.9596621257584468,2.723092932571837,facebook/sam2-hiera-large,mean,0.1846606476083187,3,kmeans,12,z-score,umap,57,True,False,silhouette,7.0,3.8303806491142147,5,False,True,False,True,False,True,False,0.6479215708071089,0.5679447257777356,0.6532588693228832,0.16739795855141626,0.8661314491148758,0.5575411356736759,COMPLETE,,0.0,0
318,0.0,graph,39,l2,svd,32,True,True,heuristic,transformer.resblocks.11,ViT-B/32,blocks.11,dinov2_vitb14,layer4,resnet50,semantic,0.008966320428312245,0.708149401966461,True,50,8,0.8303997990537859,0.9560880352081705,22,3,0.5321897044419963,2.9347924025981977,facebook/sam2-hiera-large,mean,0.13706110434535707,5,graph,24,root-norm,svd,48,False,True,heuristic,3.0,4.870319240356874,5,True,True,True,False,True,True,True,0.7550355276697727,0.5886284316333746,0.42479361921894077,0.4870121827395962,0.6898492199174875,0.0025395460657899743,COMPLETE,,0.0,0
319,0.0,graph,28,z-score,umap,57,True,False,silhouette,transformer.resblocks.10,ViT-B/32,blocks.4,dinov2_vitb14,layer3,resnet50,structural,0.007525293770964093,0.6180493603178929,False,100,16,0.9726575866130382,0.9281642233475803,27,4,0.7521756285463549,2.10634957534746,facebook/sam2-hiera-large,top_k_mean,0.42609894403866255,3,kmeans,38,l2,umap,20,False,False,silhouette,,3.4879668905389125,3,True,False,False,True,True,False,False,0.6613173431277354,0.7282350077926669,0.4798723138347277,0.12013394409760389,0.8935564494846272,0.155757662329858,COMPLETE,,0.0,0
320,0.0,graph,32,root-norm,pca,52,False,True,heuristic,transformer.resblocks.11,ViT-B/32,blocks.7,dinov2_vitb14,layer1,resnet50,semantic,0.004683448767357397,0.7473761874941294,False,200,32,0.9382616421869094,0.9622025142648308,25,3,0.9331854387139241,2.645671434173503,facebook/sam2-hiera-large,mean,0.4810617149047133,5,graph,40,z-score,pca,60,True,True,heuristic,3.0,2.536494049186657,5,False,True,False,False,False,True,True,0.7121517859987063,0.6796760294726468,0.5972185216380757,0.3355146081605622,0.5946217954652291,0.8294995378506765,COMPLETE,,0.0,0
321,0.0,kmeans,40,z-score,svd,54,True,False,heuristic,transformer.resblocks.9,ViT-B/32,blocks.11,dinov2_vitb14,layer3,resnet50,structural,0.005039391464156722,0.6437062115986584,True,50,8,0.8198759650390098,0.9420794745271772,24,4,1.0477297316066203,2.471108983238517,facebook/sam2-hiera-large,median,0.4436480900301618,3,kmeans,29,z-score,umap,63,False,True,silhouette,5.0,4.4723179053161815,3,True,True,True,False,True,False,False,0.6910464464735349,0.6433430012333191,0.40932216194112225,0.5991381349403118,0.7214633632792133,0.032842442109939154,COMPLETE,,0.0,0
322,0.0,graph,17,l2,svd,36,False,True,silhouette,transformer.resblocks.11,ViT-B/32,blocks.4,dinov2_vitb14,layer2,resnet50,semantic,0.001017426372893618,0.6329302170078968,False,100,16,0.8714293192390345,0.9054193715083009,27,3,1.019222011557395,1.645315886747362,facebook/sam2-hiera-large,mean,0.20315517843188713,3,graph,11,z-score,pca,27,True,False,silhouette,3.0,1.0267342381701252,5,False,True,False,True,False,True,False,0.7014016614333084,0.5596534562581916,0.49002424894773466,0.20228306487196185,0.9830924564996275,0.8655146727211706,COMPLETE,,0.0,0
323,0.0,graph,11,z-score,pca,19,True,False,heuristic,transformer.resblocks.10,ViT-B/32,blocks.11,dinov2_vitb14,layer3,resnet50,semantic,0.00625688899735578,0.7317148120564593,True,200,32,0.9124515846159456,0.9116703041339232,30,2,0.8066276353513011,2.5157706083965614,facebook/sam2-hiera-large,mean,0.14989560520485656,5,graph,36,root-norm,umap,38,False,True,heuristic,,2.121800164325733,3,True,False,True,False,True,False,True,0.6017502022759998,0.6221143188204683,0.5520726471514252,0.29110953172265475,0.8445424662450683,0.6206979073295904,COMPLETE,,0.0,0
308,0.0,kmeans,29,z-score,svd,27,False,True,heuristic,transformer.resblocks.11,ViT-B/32,blocks.11,dinov2_vitb14,layer2,resnet50,semantic,0.003058805980382542,0.773604650006288,False,200,8,0.8643422574970479,0.9447978603477869,18,4,0.8731518578148053,2.3807741588702984,facebook/sam2-hiera-large,top_k_mean,0.27531452338696794,5,kmeans,11,l2,svd,58,True,True,silhouette,5.0,3.9822309433057446,5,True,True,True,False,False,True,False,0.7406306616431539,0.5232997476812145,0.5610709369934502,0.012138351839769393,0.8251156490453729,0.9507912749025518,COMPLETE,,0.0,0
309,0.0,graph,19,l2,umap,53,True,False,heuristic,transformer.resblocks.10,ViT-B/32,blocks.7,dinov2_vitb14,conv1,resnet50,structural,0.005684036967362992,0.7994541941189637,True,50,32,0.891208416614434,0.9685590868298051,25,3,0.9745735620177873,1.9949491914990183,facebook/sam2-hiera-large,mean,0.29391075317440607,3,graph,40,z-score,umap,16,False,False,heuristic,3.0,3.4060878873751044,5,False,True,False,True,True,False,True,0.5496527026462841,0.7191354893959887,0.5083843649800505,0.30801473042753286,0.24668509185372728,0.4893273591905296,COMPLETE,,0.0,0
310,0.0,graph,39,root-norm,svd,33,False,True,silhouette,transformer.resblocks.9,ViT-B/32,blocks.4,dinov2_vitb14,layer3,resnet50,semantic,0.008706488490794908,0.8350898545627469,False,100,16,0.9275762480189184,0.9031489685435081,24,2,0.916242813147961,2.0517416572536304,facebook/sam2-hiera-large,median,0.3079114748144159,5,kmeans,30,z-score,pca,21,False,True,silhouette,,3.1451394791199077,3,True,False,False,False,False,True,False,0.7320953147344219,0.6593640108671159,0.625937841614245,0.6412989328634188,0.2722981515246653,0.7498810667243342,COMPLETE,,0.0,0
311,0.0,graph,14,z-score,pca,61,True,False,heuristic,transformer.resblocks.11,ViT-B/32,blocks.11,dinov2_vitb14,layer4,resnet50,semantic,0.0066019151140502205,0.6045444105606375,True,200,8,0.933695096612595,0.9181524676287431,29,4,1.1565983421050943,1.9311734200219122,facebook/sam2-hiera-large,mean,0.3737608570206696,3,graph,34,z-score,umap,31,True,False,heuristic,7.0,1.9868654278886335,5,False,True,True,True,True,False,True,0.7785079821361739,0.739393490663095,0.6889311750868095,0.23416067608645832,0.6351253753049332,0.2752974469830133,COMPLETE,,0.0,0
312,0.0,kmeans,18,l2,svd,46,False,True,silhouette,transformer.resblocks.11,ViT-B/32,blocks.11,dinov2_vitb14,layer1,resnet50,structural,0.004110376722277519,0.8188520309531377,False,50,32,0.8494316096897704,0.9357682821096038,23,3,1.094606513456761,2.5615286898224827,facebook/sam2-hiera-large,mean,0.12336432107069645,3,kmeans,32,root-norm,svd,55,False,True,silhouette,3.0,1.6381031611231849,3,True,True,False,False,False,True,False,0.5070471934767873,0.7078522912402485,0.5878591656023133,0.36942212367073357,0.9581446603054243,0.3580686586571548,COMPLETE,,0.0,0
