number,value,params_dino_pipeline.clustering.clusterer.method,params_dino_pipeline.clustering.clusterer.n_neighbors,params_dino_pipeline.clustering.feature_processing.normalizer.method,params_dino_pipeline.clustering.feature_processing.reducer.method,params_dino_pipeline.clustering.feature_processing.reducer.n_components,params_dino_pipeline.clustering.feature_processing.run_normalization,params_dino_pipeline.clustering.feature_processing.run_reduction,params_dino_pipeline.clustering.k_selection.method,params_extractors.clip.layer_name,params_extractors.clip.model_name,params_extractors.dino_v2.layer_name,params_extractors.dino_v2.model_name,params_extractors.resnet.layer_name,params_extractors.resnet.model_name,params_fusion_pipeline.clustering.k_selection.k_source,params_heuristic_settings.filter_params.filter_min_area_perc,params_heuristic_settings.filter_params.nms_iou_threshold,params_heuristic_settings.filter_params.use_nms,params_heuristic_settings.generator_params.min_mask_region_area,params_heuristic_settings.generator_params.points_per_side,params_heuristic_settings.generator_params.pred_iou_thresh,params_heuristic_settings.generator_params.stability_score_thresh,params_heuristic_settings.k_heuristic_formulas.max_k,params_heuristic_settings.k_heuristic_formulas.semantic_base,params_heuristic_settings.k_heuristic_formulas.semantic_scale_factor,params_heuristic_settings.k_heuristic_formulas.structural_multiplier,params_heuristic_settings.sam_model,params_labeler.aggregation_method,params_labeler.aggregation_top_k_perc,params_labeler.top_n_labels,params_resnet_pipeline.clustering.clusterer.method,params_resnet_pipeline.clustering.clusterer.n_neighbors,params_resnet_pipeline.clustering.feature_processing.normalizer.method,params_resnet_pipeline.clustering.feature_processing.reducer.method,params_resnet_pipeline.clustering.feature_processing.reducer.n_components,params_resnet_pipeline.clustering.feature_processing.run_normalization,params_resnet_pipeline.clustering.feature_processing.run_reduction,params_resnet_pipeline.clustering.k_selection.method,params_resnet_pipeline.image_preprocessing.blur_kernel_size,params_resnet_pipeline.image_preprocessing.clahe_clip_limit,params_resnet_pipeline.image_preprocessing.sobel_kernel_size,params_resnet_pipeline.image_preprocessing.use_clahe,params_resnet_pipeline.image_preprocessing.use_gaussian_blur,params_resnet_pipeline.image_preprocessing.use_grayscale,params_resnet_pipeline.image_preprocessing.use_sobel_edges,params_run_dino_pipeline,params_run_fusion_pipeline,params_run_resnet_pipeline,params_validator_settings.final_threshold,params_validator_settings.semantic_threshold,params_validator_settings.structural_threshold,params_validator_settings.weights.clip_confidence,params_validator_settings.weights.dino_iou,params_validator_settings.weights.resnet_iou,state,user_attrs_error,user_attrs_max_clip_confidence,user_attrs_num_correct_segments
43,0.0,spectral,15,l2,svd,21,False,False,heuristic,transformer.resblocks.10,ViT-B/32,blocks.7,dinov2_vitb14,layer1,resnet50,structural,0.004311283958920116,0.7234352394497549,True,50,8,0.9782251885392867,0.9445959109816863,25,4,1.163299110460939,1.8209639281935148,facebook/sam2-hiera-large,median,0.4756355738550758,5,graph,17,z-score,svd,56,True,True,silhouette,5.0,3.3136490815723465,3,False,True,False,True,False,True,False,0.590387238087807,0.5074958859399201,0.46111964224106106,0.3174220390801975,0.918099048195967,0.9473245523534556,COMPLETE,,0.0,0.0
44,0.0,spectral,13,l2,svd,24,False,False,heuristic,transformer.resblocks.10,ViT-B/32,blocks.7,dinov2_vitb14,layer1,resnet50,semantic,0.003307681930105733,0.6950911650554449,True,50,8,0.9483184077703952,0.9508165615068612,22,4,1.0410022781413673,1.9403782369143028,facebook/sam2-hiera-large,median,0.4309607936596608,5,graph,11,z-score,svd,45,True,True,silhouette,5.0,2.382025141804728,3,False,True,False,True,False,True,False,0.6453292221867978,0.6424499354745745,0.5018044195838092,0.8251175209966335,0.8160289129796594,0.9990122258840618,COMPLETE,,0.0,0.0
45,0.0,spectral,11,l2,svd,32,False,False,heuristic,transformer.resblocks.10,ViT-B/32,blocks.7,dinov2_vitb14,layer1,resnet50,structural,0.005592016890586878,0.6186444924345544,True,50,8,0.9693298933272443,0.9546093539758396,20,4,0.9562682831083391,1.574480888906368,facebook/sam2-hiera-large,median,0.3975125743755916,5,graph,14,z-score,pca,60,False,True,silhouette,5.0,3.1570408726882495,3,False,True,False,True,False,True,False,0.5000760477390045,0.5717316288751817,0.43667360858799503,0.47590644606115695,0.36914780574976014,0.7164424954532826,COMPLETE,,0.0,0.0
46,0.0,graph,28,z-score,pca,50,False,True,silhouette,transformer.resblocks.9,ViT-B/32,blocks.11,dinov2_vitb14,layer3,resnet50,semantic,0.00964861941432021,0.7226591906916089,False,50,32,0.9263202684504201,0.9760473733710324,30,4,0.8612261980922512,2.482651672202347,facebook/sam2-hiera-large,top_k_mean,0.37387065959777294,5,graph,12,z-score,umap,50,True,False,heuristic,5.0,3.5361005118623456,3,True,True,True,False,False,True,False,0.7483679449099585,0.4796649033091057,0.41293362660001476,0.13557802050008186,0.3062594977401304,0.6018179537071084,COMPLETE,,0.0,0.0
47,0.0,spectral,20,l2,pca,19,True,True,heuristic,transformer.resblocks.9,ViT-B/32,blocks.4,dinov2_vitb14,layer2,resnet50,semantic,0.00719933562068707,0.6620088409460185,True,50,16,0.9091654470478674,0.9623494456668854,23,4,1.0253276814228238,2.7237360388660967,facebook/sam2-hiera-large,median,0.3456033020006248,5,spectral,18,root-norm,pca,55,True,False,heuristic,3.0,3.769748867303871,3,False,True,False,True,True,False,False,0.7244840588176761,0.6012520277273002,0.664405439549409,0.4024133009490693,0.5766193250565187,0.929239654916638,COMPLETE,,0.0,0.0
48,0.0,graph,34,z-score,umap,25,False,False,silhouette,transformer.resblocks.11,ViT-B/32,blocks.11,dinov2_vitb14,conv1,resnet50,structural,0.009091861234092814,0.6879414616955026,False,200,8,0.8760222767037263,0.9678084639810801,24,3,1.189293241539306,1.6826684317583434,facebook/sam2-hiera-large,mean,0.1201246571279955,5,kmeans,16,z-score,svd,42,False,False,silhouette,5.0,2.8941787293501826,3,True,True,False,True,False,True,False,0.6722302750995413,0.6800767999502741,0.6014903243425074,0.9033462683357609,0.747421141765209,0.3925846866470285,COMPLETE,,0.0,0.0
49,0.0,graph,30,root-norm,svd,46,True,True,heuristic,transformer.resblocks.9,ViT-B/32,blocks.7,dinov2_vitb14,layer1,resnet50,semantic,0.004704799801273628,0.7945369713070256,True,100,32,0.963168764473707,0.9483174352588132,29,4,0.7439885759830929,1.9072294948885553,facebook/sam2-hiera-large,top_k_mean,0.3132914351934821,5,graph,21,z-score,umap,61,True,True,heuristic,7.0,2.118945603682152,5,True,True,True,True,True,False,False,0.6918377979647027,0.7203394906718756,0.46981702972905554,0.700457342180605,0.38125403731655205,0.4775421422147104,COMPLETE,,0.0,0.0
50,0.0,kmeans,39,z-score,pca,40,False,True,heuristic,transformer.resblocks.10,ViT-B/32,blocks.4,dinov2_vitb14,layer4,resnet50,structural,0.00687640456834616,0.7687650477592833,True,50,8,0.9484270038164632,0.9702423447552838,21,4,0.5735921317353857,2.0251879158099473,facebook/sam2-hiera-large,median,0.4260214592587037,5,kmeans,10,root-norm,pca,64,False,False,heuristic,,2.5118701101609906,3,True,False,False,False,False,False,False,0.7801497499837968,0.6218720551460319,0.5504772518351047,0.5704418712396636,0.002911100456936544,0.7651353098637615,COMPLETE,,0.0,0.0
51,0.0,spectral,36,z-score,pca,50,True,False,silhouette,transformer.resblocks.9,ViT-B/32,blocks.11,dinov2_vitb14,layer1,resnet50,semantic,0.006436272773958641,0.7407307973709826,False,100,32,0.958210994195673,0.9410053195629243,28,2,1.1233193464756757,1.808983611718439,facebook/sam2-hiera-large,top_k_mean,0.21954501006572505,3,graph,28,l2,svd,28,True,False,silhouette,3.0,1.1867940318161094,3,False,True,True,True,True,True,False,0.6568061822075572,0.5001930475339067,0.513419750308021,0.26771837853655084,0.6525915925662,0.7162919844118278,COMPLETE,,0.0,0.0
52,0.0,kmeans,25,root-norm,svd,35,False,False,silhouette,transformer.resblocks.9,ViT-B/32,blocks.7,dinov2_vitb14,conv1,resnet50,structural,0.008447887690171352,0.6105948907009195,True,50,8,0.8981664032114002,0.9647120516573869,16,3,0.9348047170320541,2.55140913354588,facebook/sam2-hiera-large,mean,0.1671338071920576,3,graph,33,root-norm,umap,46,False,True,silhouette,,4.089753408329676,5,True,False,True,False,False,True,False,0.6345160257369948,0.6514922958229561,0.6236634325220957,0.35572964953725383,0.882610921527358,0.8803886158971703,COMPLETE,,0.0,0.0
53,0.0,kmeans,23,root-norm,svd,41,False,False,silhouette,transformer.resblocks.9,ViT-B/32,blocks.7,dinov2_vitb14,conv1,resnet50,structural,0.007461628215650844,0.6450526541648222,True,50,8,0.9163342667995347,0.9124879253540841,16,2,0.9867257569372032,2.9200986017902073,facebook/sam2-hiera-large,mean,0.2766726610298438,3,graph,38,root-norm,umap,53,False,True,silhouette,,4.259546323491571,5,True,False,True,False,False,True,False,0.675621526276336,0.6788358217355739,0.5783071079882355,0.42279217124282537,0.9566476493959004,0.9103550816127166,COMPLETE,,0.0,0.0
54,0.0,kmeans,26,root-norm,svd,23,False,False,silhouette,transformer.resblocks.9,ViT-B/32,blocks.7,dinov2_vitb14,conv1,resnet50,structural,0.009981430701331548,0.6234305324169266,True,50,8,0.9412940357209839,0.9592948492135543,18,3,0.812951221379968,2.728432455429306,facebook/sam2-hiera-large,mean,0.21259047244604373,3,graph,31,root-norm,umap,49,False,True,silhouette,,3.423007371539393,5,True,False,True,False,False,True,False,0.6100399159770539,0.580326193188106,0.4935974027532246,0.5113915498504709,0.9941796942338063,0.8102366356601542,COMPLETE,,0.0,0.0
55,0.0,kmeans,32,root-norm,svd,27,False,False,silhouette,transformer.resblocks.11,ViT-B/32,blocks.7,dinov2_vitb14,layer4,resnet50,structural,0.008094540410044456,0.6405013488142911,True,50,8,0.8854184104291521,0.9714830615506947,15,4,1.0797420455157944,2.703516953465901,facebook/sam2-hiera-large,mean,0.24029411376250298,3,graph,35,root-norm,umap,47,False,True,silhouette,,3.9793834640333348,5,True,False,True,False,False,False,False,0.5963177511272699,0.599800904792577,0.6943406538098931,0.6188731868818019,0.453199358298713,0.9539086569861119,COMPLETE,,0.0,0.0
56,0.0,graph,16,z-score,svd,32,True,True,heuristic,transformer.resblocks.9,ViT-B/32,blocks.4,dinov2_vitb14,conv1,resnet50,semantic,0.00910509745309122,0.7317973322450566,True,50,32,0.9290035762067721,0.9557982257081394,18,2,0.6452303735434727,2.926379664409279,facebook/sam2-hiera-large,top_k_mean,0.134603077062154,5,spectral,29,l2,pca,38,False,False,heuristic,,3.751599226233735,3,True,False,False,True,True,True,False,0.6195945132858558,0.5336544758567454,0.6361507168280851,0.03855539152442271,0.8322319117881347,0.8558133312034937,COMPLETE,,0.0,0.0
57,0.0,kmeans,37,z-score,umap,37,False,False,silhouette,transformer.resblocks.11,ViT-B/32,blocks.4,dinov2_vitb14,layer3,resnet50,structural,0.005904964774887167,0.703472958085037,True,200,16,0.9330690540170117,0.9007749002940075,27,3,0.8383091959124294,2.7916230940922078,facebook/sam2-hiera-large,median,0.4752199495907024,3,graph,25,root-norm,umap,57,True,False,silhouette,,4.596461649441327,5,True,False,True,True,False,False,False,0.7072731161580549,0.6242125046528487,0.7312468075586852,0.001634392399659991,0.7477518714236304,0.8090856884233344,COMPLETE,,0.0,0.0
58,0.0,graph,35,l2,pca,48,True,True,heuristic,transformer.resblocks.9,ViT-B/32,blocks.11,dinov2_vitb14,layer4,resnet50,structural,0.00824856113312116,0.6105902619414203,False,100,32,0.9138807739746851,0.9191494248727324,24,4,1.059958813781785,2.131836263495985,facebook/sam2-hiera-large,top_k_mean,0.2558643595122112,5,kmeans,33,z-score,svd,44,True,False,heuristic,3.0,1.6899932728403757,3,True,True,False,False,True,True,True,0.7533074695028821,0.5182849758542193,0.5654816940623351,0.3542709750432349,0.14257662565368842,0.611089440243102,COMPLETE,,0.0,0.0
59,0.0,kmeans,39,z-score,svd,20,False,True,silhouette,transformer.resblocks.9,ViT-B/32,blocks.7,dinov2_vitb14,conv1,resnet50,semantic,0.00969678757732634,0.7161683532105483,True,50,8,0.9751510020249918,0.9317422328046868,16,4,1.108930517663586,2.425133416740124,facebook/sam2-hiera-large,mean,0.17829682879038883,3,graph,15,l2,pca,54,False,True,silhouette,,1.4099603044853246,3,True,False,False,True,False,False,False,0.6481887671985366,0.5592794637167575,0.5423155694679508,0.19149443768293667,0.7843867785844513,0.5213500821873592,COMPLETE,,0.0,0.0
60,0.0,spectral,39,root-norm,pca,44,True,False,heuristic,transformer.resblocks.10,ViT-B/32,blocks.4,dinov2_vitb14,layer2,resnet50,structural,0.008836552762123048,0.6292230134501695,True,100,32,0.8256892142344251,0.9078050281892904,20,3,0.7201117342908517,2.2915266398055145,facebook/sam2-hiera-large,top_k_mean,0.10758938904441442,5,kmeans,19,root-norm,umap,51,True,False,heuristic,5.0,4.87245926602478,3,True,True,True,True,True,True,False,0.7236743136871248,0.7032848458365908,0.402099627603933,0.6594291178071809,0.22211236399080647,0.27351461343821093,COMPLETE,,0.0,0.0
61,0.0,kmeans,28,z-score,pca,59,True,True,heuristic,transformer.resblocks.11,ViT-B/32,blocks.4,dinov2_vitb14,layer1,resnet50,semantic,0.007775696045108335,0.6821272193127691,True,50,8,0.9030208777127243,0.9283942474255297,22,2,0.5968646887294558,2.627377695292021,facebook/sam2-hiera-large,median,0.3350383241092413,3,graph,24,l2,svd,24,True,True,silhouette,3.0,3.0780157903965955,5,False,True,False,True,False,False,False,0.5578469878957097,0.40651046313251776,0.5831311053999169,0.28403323439432443,0.9393984030998037,0.9980504290125972,COMPLETE,,0.0,0.0
62,0.0,graph,36,l2,pca,34,False,False,silhouette,transformer.resblocks.10,ViT-B/32,blocks.4,dinov2_vitb14,layer1,resnet50,semantic,0.0010463404715586261,0.7054731241622972,False,50,8,0.9099636591592456,0.9038033702110565,25,4,1.1791083565574365,1.667399176281913,facebook/sam2-hiera-large,mean,0.3868474111047089,3,graph,22,l2,svd,16,True,True,heuristic,3.0,1.2380723139049667,5,False,True,True,True,False,True,True,0.5203765792624804,0.6270242033232105,0.7131540913531484,0.5803884150831051,0.26991553269861646,0.6845694033232822,COMPLETE,,0.0,0.0
63,0.0,graph,33,l2,pca,38,False,False,silhouette,transformer.resblocks.10,ViT-B/32,blocks.4,dinov2_vitb14,layer1,resnet50,semantic,0.0024773395762138243,0.6663281175185752,False,50,8,0.9011925712853568,0.9105220335315397,29,4,1.1484703495670816,1.5419616435280792,facebook/sam2-hiera-large,mean,0.4136434063414041,3,graph,26,l2,svd,19,True,True,heuristic,3.0,4.321624999976802,5,False,True,True,True,False,True,True,0.5781084284736435,0.6509845895987697,0.7482175504001002,0.7541717470189807,0.4781087403148189,0.7694725407250689,COMPLETE,,0.0,0.0
64,0.0,graph,38,l2,pca,30,False,False,silhouette,transformer.resblocks.10,ViT-B/32,blocks.4,dinov2_vitb14,layer1,resnet50,semantic,0.0027636672460221645,0.6495167018682177,False,50,8,0.8903151688785825,0.9661513931651079,26,4,1.1076124996506822,2.2237509873328225,facebook/sam2-hiera-large,mean,0.3541863410933299,3,graph,21,l2,svd,20,True,True,heuristic,3.0,1.8800706154945521,5,False,True,True,True,False,True,True,0.6373895066279921,0.6161173262243298,0.4426020775606141,0.48623722002281694,0.3348194650634208,0.873896866744486,COMPLETE,,0.0,0.0
65,0.0,graph,40,l2,pca,26,False,False,silhouette,transformer.resblocks.10,ViT-B/32,blocks.4,dinov2_vitb14,layer4,resnet50,semantic,0.0018203003321244674,0.6962951399070845,False,100,32,0.8079342369135039,0.9050696220356531,27,4,0.9872531642387214,1.704972481363268,facebook/sam2-hiera-large,mean,0.19328430254063672,3,graph,39,l2,svd,18,True,False,heuristic,3.0,3.4279578505540624,5,False,True,True,True,False,True,True,0.5649034308114744,0.6686590572796444,0.726720491881845,0.5310672432909749,0.08089094784067152,0.038648553450639354,COMPLETE,,0.0,0.0
66,0.0,graph,34,root-norm,svd,18,True,False,silhouette,transformer.resblocks.9,ViT-B/32,blocks.11,dinov2_vitb14,conv1,resnet50,structural,0.009457312494654566,0.8487838438205232,False,50,8,0.9195944555615547,0.9001162566243166,28,4,0.7689139474960991,1.640469995779297,facebook/sam2-hiera-large,top_k_mean,0.15481553818048402,3,kmeans,30,z-score,umap,22,True,True,heuristic,,2.3388704337663118,5,True,False,False,True,True,True,True,0.6030267351627591,0.5904273125318992,0.6806849377995428,0.08446378776745368,0.15723038305756037,0.6196361884520523,COMPLETE,,0.0,0.0
67,0.0,kmeans,21,z-score,pca,16,False,True,silhouette,transformer.resblocks.9,ViT-B/32,blocks.4,dinov2_vitb14,layer1,resnet50,semantic,0.0071059342705292955,0.818353037412934,True,50,32,0.8564682414745662,0.9146339390394936,23,4,1.1594835332565552,1.7608642104765755,facebook/sam2-hiera-large,top_k_mean,0.4414870469416154,5,spectral,27,l2,pca,40,False,False,heuristic,3.0,3.6480037698198657,3,False,True,True,True,False,True,True,0.5403226701942277,0.6354351132496653,0.6629982716879805,0.6521582514479327,0.8977505622641023,0.5709345493126226,COMPLETE,,0.0,0.0
68,0.0,graph,37,l2,umap,55,True,False,heuristic,transformer.resblocks.11,ViT-B/32,blocks.4,dinov2_vitb14,layer2,resnet50,structural,0.0038129492158450384,0.7505170194762698,False,200,16,0.9716632081007146,0.9240549240349011,30,4,1.1991802169325103,1.6085664286780643,facebook/sam2-hiera-large,mean,0.23009856529074882,3,graph,36,root-norm,umap,25,True,True,heuristic,7.0,4.58898321363943,3,True,True,False,False,True,False,False,0.6918591158976681,0.5400829514687269,0.7064840524571732,0.23396191836995772,0.21739382202887583,0.6868212370914432,COMPLETE,,0.0,0.0
69,0.0,kmeans,30,root-norm,pca,42,False,True,silhouette,transformer.resblocks.9,ViT-B/32,blocks.7,dinov2_vitb14,layer4,resnet50,structural,0.005141334202902763,0.684071804562501,True,100,32,0.8636566079662582,0.9765134535786726,15,4,0.6273662320959049,2.551371739027072,facebook/sam2-hiera-large,median,0.20418105396148484,5,kmeans,24,l2,svd,33,True,False,silhouette,,1.0109489790784272,5,False,False,True,True,False,True,True,0.5321719152275833,0.5582961030400264,0.6134679176586854,0.39951807389714966,0.40219868235934436,0.9175488449930422,COMPLETE,,0.0,0.0
70,0.0,graph,35,z-score,svd,46,True,False,heuristic,transformer.resblocks.10,ViT-B/32,blocks.4,dinov2_vitb14,layer1,resnet50,semantic,0.006466140943434452,0.7174750741192981,True,50,8,0.8365150673701055,0.9797216357258767,24,3,0.6964599949766043,1.8383649261700745,facebook/sam2-hiera-large,top_k_mean,0.3129095824269239,3,graph,34,z-score,umap,36,False,True,heuristic,3.0,3.861389602498839,3,True,True,False,True,False,False,False,0.5837980567511355,0.4300252259952623,0.47032651004499104,0.5855213386516442,0.26990144908173974,0.10541486543017745,COMPLETE,,0.0,0.0
71,0.0,spectral,26,l2,pca,51,False,True,silhouette,transformer.resblocks.9,ViT-B/32,blocks.11,dinov2_vitb14,conv1,resnet50,structural,0.006187730206299781,0.6560638042650779,False,100,32,0.8779947669402595,0.9611334093435158,21,4,0.5420392316828941,1.7281882048398314,facebook/sam2-hiera-large,top_k_mean,0.37290244907680287,5,graph,13,l2,svd,17,True,True,silhouette,3.0,1.564109963750668,5,False,True,False,True,True,True,False,0.619921928953748,0.6111368822938514,0.6038086132586378,0.16254796216391132,0.8615895586238465,0.4486134631216242,COMPLETE,,0.0,0.0
72,0.0,graph,14,l2,svd,23,True,False,heuristic,transformer.resblocks.9,ViT-B/32,blocks.11,dinov2_vitb14,layer2,resnet50,semantic,0.00943659383422717,0.8029877634114198,False,50,16,0.936102083592459,0.9732950431614434,21,2,0.8678855902304631,1.5281592619751718,facebook/sam2-hiera-large,median,0.41385728251423165,3,spectral,16,root-norm,umap,55,False,False,silhouette,5.0,3.8444775204453365,5,True,True,False,False,True,False,True,0.6622562390547575,0.42246290156960165,0.4191904172188944,0.06507838164138036,0.5292126634276465,0.9737155042497011,COMPLETE,,0.0,0.0
73,0.0,graph,12,l2,svd,48,True,False,heuristic,transformer.resblocks.9,ViT-B/32,blocks.11,dinov2_vitb14,layer2,resnet50,semantic,0.008599451176946575,0.8346724850008167,False,50,16,0.9285321837953865,0.9775298489974339,19,2,0.5237848410732449,1.627199027301571,facebook/sam2-hiera-large,median,0.49866846238039214,3,spectral,14,root-norm,umap,50,False,False,silhouette,5.0,4.077578920341985,5,True,True,False,False,True,False,True,0.714164658351847,0.44870264977206165,0.41048415532399035,0.11454693774807939,0.969581335693984,0.7919010444136386,COMPLETE,,0.0,0.0
74,0.0,graph,17,l2,svd,28,True,False,heuristic,transformer.resblocks.9,ViT-B/32,blocks.11,dinov2_vitb14,layer2,resnet50,semantic,0.008924186034283191,0.8092138516039638,False,50,16,0.9133065217700033,0.9691754749318361,26,2,0.6592006376480077,1.551195159745103,facebook/sam2-hiera-large,median,0.46554446003624855,3,spectral,11,root-norm,umap,53,False,False,silhouette,5.0,3.2022165962920894,5,True,True,False,False,True,False,True,0.7304036340360341,0.46311532002186306,0.4470317891346198,0.7800623900511616,0.5734599782904521,0.9416520472355631,COMPLETE,,0.0,0.0
75,0.0,graph,12,z-score,svd,22,True,False,heuristic,transformer.resblocks.9,ViT-B/32,blocks.11,dinov2_vitb14,layer2,resnet50,semantic,0.008420682286278128,0.7929902193537607,False,50,16,0.9456433274997118,0.9443112132102051,22,2,0.917277265264465,1.7915583469814438,facebook/sam2-hiera-large,median,0.3970593611721865,3,spectral,19,root-norm,umap,59,False,False,silhouette,5.0,2.8990980713540146,5,True,True,False,False,True,False,True,0.6958110062974544,0.5719686822684013,0.4306090085711387,0.025484254198452422,0.6727556025055739,0.3252106668552629,COMPLETE,,0.0,0.0
76,0.0,kmeans,10,l2,svd,45,True,False,heuristic,transformer.resblocks.11,ViT-B/32,blocks.4,dinov2_vitb14,layer3,resnet50,semantic,0.005679245272012372,0.7308683783739871,True,50,8,0.9583705480025011,0.9526237760277305,30,2,0.609078992287682,1.5022346686629588,facebook/sam2-hiera-large,median,0.45285319058881573,3,kmeans,20,z-score,pca,57,True,False,heuristic,7.0,2.6960089343740736,3,True,True,False,False,False,False,True,0.6796220017202921,0.4814775927227689,0.46645091328897653,0.45407321336544065,0.48276510389214417,0.9787374434574546,COMPLETE,,0.0,0.0
77,0.0,graph,36,root-norm,pca,33,True,True,heuristic,transformer.resblocks.10,ViT-B/32,blocks.7,dinov2_vitb14,layer1,resnet50,structural,0.009689262072546332,0.8257326420889869,False,50,32,0.9214230664278562,0.9728525473169727,23,4,0.5601954122450262,2.032401706330533,facebook/sam2-hiera-large,top_k_mean,0.38767426003052446,5,graph,17,root-norm,umap,30,False,False,silhouette,3.0,1.3007399507369362,3,False,True,False,True,True,True,False,0.700640864075099,0.4150338496471824,0.4874453533244793,0.375376667520531,0.3553757391562739,0.23166030311643485,COMPLETE,,0.0,0.0
78,0.0,spectral,24,z-score,svd,30,False,False,silhouette,transformer.resblocks.9,ViT-B/32,blocks.11,dinov2_vitb14,layer2,resnet50,semantic,0.009060880177292329,0.6006918254230413,True,100,16,0.8462640579357731,0.9101549542849563,18,2,0.7871694117064899,1.8893077231466942,facebook/sam2-hiera-large,median,0.4292671298276817,3,spectral,13,l2,svd,21,True,True,heuristic,,4.343843685468468,5,True,False,True,True,False,True,True,0.6547821743193861,0.4373353947165357,0.7012541628588365,0.29747049729219105,0.1719962082835842,0.9008748428381401,COMPLETE,,0.0,0.0
79,0.0,kmeans,18,l2,pca,19,True,True,heuristic,transformer.resblocks.9,ViT-B/32,blocks.4,dinov2_vitb14,conv1,resnet50,structural,0.009337542623690437,0.7723562433528247,True,50,8,0.952567682080097,0.964287094687458,21,4,1.0080135939144295,2.0977215867923698,facebook/sam2-hiera-large,mean,0.28265182537042977,5,kmeans,23,z-score,umap,51,True,False,silhouette,7.0,1.7217829941266305,3,False,True,False,True,True,False,False,0.6673894923838765,0.644572625765953,0.6355641384729271,0.3302504211753601,0.11124796803925452,0.8404456315518269,COMPLETE,,0.0,0.0
80,0.0,graph,38,root-norm,umap,36,False,False,silhouette,transformer.resblocks.10,ViT-B/32,blocks.7,dinov2_vitb14,layer4,resnet50,semantic,0.0047145171169345555,0.7846373321325639,False,200,32,0.9659990431702282,0.958279944039123,29,4,0.6806878826419152,2.335112220446183,facebook/sam2-hiera-large,top_k_mean,0.26215172047152413,3,graph,37,root-norm,svd,53,False,True,heuristic,5.0,3.63767881009119,5,True,True,True,False,False,True,False,0.5657160337950402,0.4007683732365171,0.7393418081652469,0.8784055623930893,0.7107504320697088,0.3996074478428368,COMPLETE,,0.0,0.0
81,0.0,kmeans,32,z-score,svd,40,True,True,heuristic,transformer.resblocks.9,ViT-B/32,blocks.4,dinov2_vitb14,layer1,resnet50,structural,0.004105680400308246,0.6699288123935447,True,100,8,0.8295182917144414,0.905371627763652,17,3,0.5076892097881305,2.1731576794619882,facebook/sam2-hiera-large,median,0.4838103118026709,5,graph,26,l2,pca,62,True,False,silhouette,,3.4705555975727944,3,True,False,False,True,False,False,True,0.6276741703214478,0.5960118469997991,0.42401718141301026,0.1270656616640994,0.9214834625748286,0.8580641378975729,COMPLETE,,0.0,0.0
82,0.0,graph,39,z-score,umap,25,True,True,heuristic,transformer.resblocks.11,ViT-B/32,blocks.4,dinov2_vitb14,layer2,resnet50,semantic,0.0010029063680566865,0.7573718013343701,False,50,8,0.9328233800432681,0.9382145760739378,25,2,0.9566326664846118,2.6521823570911236,facebook/sam2-hiera-large,top_k_mean,0.17001441675557116,3,kmeans,39,root-norm,svd,34,False,True,silhouette,,4.171931834058847,3,True,False,False,True,True,False,True,0.5158527476619563,0.5803364444345606,0.5204232052267258,0.21901717223347494,0.04690013288573834,0.15739555292297264,COMPLETE,,0.0,0.0
83,0.0,graph,40,z-score,umap,22,True,True,heuristic,transformer.resblocks.11,ViT-B/32,blocks.4,dinov2_vitb14,layer2,resnet50,semantic,0.0014671680907541072,0.692701853046085,False,50,8,0.9239884146033914,0.9464320764755713,24,2,0.9162814137543234,2.7744886454122764,facebook/sam2-hiera-large,top_k_mean,0.15427532317663367,3,kmeans,37,root-norm,svd,38,False,True,silhouette,,2.012515553584646,3,True,False,False,True,True,False,True,0.5499400231803703,0.6079333616572293,0.4587061942968003,0.9331720614223753,0.20422558381360917,0.36216288640228256,COMPLETE,,0.0,0.0
84,0.0,graph,37,z-score,umap,20,True,True,heuristic,transformer.resblocks.11,ViT-B/32,blocks.4,dinov2_vitb14,layer2,resnet50,semantic,0.0022687365642888703,0.6783618820555637,False,50,8,0.9077323084617888,0.9186157638406737,23,2,1.0438615258892712,2.834491067870873,facebook/sam2-hiera-large,top_k_mean,0.180828591549843,3,kmeans,35,root-norm,svd,42,False,True,silhouette,,4.043630668083911,3,True,False,False,True,True,False,True,0.6865083571133669,0.5169606789809857,0.40031753130570136,0.9924475353173657,0.3039116190661704,0.7409071650389093,COMPLETE,,0.0,0.0
85,0.0,graph,38,z-score,umap,53,True,True,heuristic,transformer.resblocks.11,ViT-B/32,blocks.4,dinov2_vitb14,layer2,resnet50,semantic,0.0032570562714511137,0.7101462609689302,False,50,8,0.8969184420143149,0.9489308958456972,25,2,0.7179449008660487,2.887696453536742,facebook/sam2-hiera-large,top_k_mean,0.12988264872165162,3,kmeans,39,root-norm,svd,55,False,True,silhouette,,3.3100156224706647,3,True,False,False,True,True,False,False,0.5377083998250648,0.5528222871885471,0.44487515572567654,0.5451889519099867,0.41685679027166767,0.46784144239041847,COMPLETE,,0.0,0.0
